time,cpu,inbw,outBw,memory,Label
2018-05-30T10:35:33,44,0.491125901276,0.0567110371603,16,16
2018-05-30T11:05:20,47,0.396596530498,0.0691706771125,16,16
2018-05-30T11:35:30,45,0.367079558011,0.0696845303867,16,16
2018-05-30T12:05:47,43,0.389537149147,0.0669972482113,16,16
2018-05-30T12:35:29,41,0.29340909090899997,0.052724466891100004,16,16
2018-05-30T13:05:34,43,0.29188365651,0.0595490304709,16,16
2018-05-30T13:35:23,43,0.303765790945,0.054733370598100003,16,16
2018-05-30T14:05:14,46,0.29317541899399996,0.0647837988827,16,16
2018-05-30T14:35:11,40,0.328603227602,0.0663861992209,16,16
2018-05-30T15:05:25,45,0.29648566703400003,0.0619906284454,16,16
2018-05-30T15:35:30,49,0.300731855956,0.0563878116343,16,16
2018-05-30T16:05:22,44,0.348399553571,0.06568359375,16,16
2018-05-30T16:35:15,43,0.395390407139,0.0739604015616,16,16
2018-05-30T17:05:15,49,0.346179444444,0.060372222222200005,16,16
2018-05-30T17:35:14,56,0.359734296832,0.0687076153419,16,16
2018-05-30T18:05:35,56,0.306150466776,0.0689835255354,16,16
2018-05-30T18:35:25,42,0.205282681564,0.0543173184358,16,16
2018-05-30T19:05:23,44,0.210510567297,0.0563965517241,16,16
2018-05-30T19:35:14,45,0.268199329983,0.07758514796199999,16,16
2018-05-30T20:05:33,44,0.222477735019,0.0774650907092,16,16
2018-05-30T20:35:36,44,0.301168053245,0.0686688851913,16,16
2018-05-30T21:05:12,44,0.270545608108,0.0577956081081,16,16
2018-05-30T21:35:19,44,0.22626342003299998,0.0526618705036,16,16
2018-05-30T22:05:25,74,0.277842746401,0.08021151716500001,16,16
2018-05-30T22:35:14,48,0.279489100056,0.0754868641699,16,16
2018-05-30T23:05:11,41,0.23637785197599998,0.058335002782399996,16,16
2018-05-30T23:35:34,46,0.6239840921559999,0.101805266045,16,16
2018-05-31T00:05:30,43,0.253791202673,0.07509465478840001,16,16
2018-05-31T00:35:25,45,0.242818384401,0.056608913649,16,16
2018-05-31T01:06:26,45,0.281723267061,0.0648092423428,16,16
2018-05-31T01:35:25,43,0.262111558367,0.07596722254169999,16,16
2018-05-31T02:05:25,40,0.253886111111,0.0654338888889,16,16
2018-05-31T02:35:14,47,0.312192845165,0.0689759642258,16,16
2018-05-31T03:05:15,42,0.283660744031,0.0561443642421,16,16
2018-05-31T03:35:15,46,0.29027111111099996,0.053085,16,16
2018-05-31T04:05:12,44,0.305927100723,0.0695581524763,16,16
2018-05-31T04:35:07,46,0.31552980501399996,0.0724016713092,16,16
2018-05-31T05:05:12,46,0.29403933518,0.059032132964,16,16
2018-05-31T05:35:14,43,0.361891786903,0.0702352941176,16,16
2018-05-31T06:05:30,57,0.45118777533000004,0.0636591409692,16,16
2018-05-31T06:35:08,46,0.44134589426299997,0.051530933633300004,16,16
2018-05-31T07:05:37,45,0.431126298524,0.0665462001093,16,16
2018-05-31T07:35:29,42,0.442166294643,0.060359375,16,16
2018-05-31T08:05:30,38,3205.4794930599996,442.068008884,17,17
2018-05-31T08:35:06,37,0.44427477477500005,0.058963963964,17,17
2018-05-31T09:05:15,35,0.390246545053,0.059285240464300004,17,17
2018-05-31T10:05:11,27,-3258.85947136,-395.05522191299997,15,15
2018-05-31T10:35:12,65,0.379625763465,0.0593142698501,15,15
2018-05-31T11:05:17,67,1.67490914127,0.12403656509699999,15,15
2018-05-31T11:35:12,72,0.34769860724199997,0.0630272980501,15,15
2018-05-31T12:05:13,73,76.8260999445,2.48940421988,15,15
2018-05-31T12:35:38,78,0.319833972603,0.0406728767123,15,15
2018-05-31T13:05:28,66,0.324251396648,0.0480687150838,15,15
2018-05-31T13:35:14,73,0.309401455767,0.0544843225084,15,15
2018-05-31T14:05:09,71,92.9572891365,157.625007799,15,15
2018-05-31T14:35:17,79,9.457725663720002,0.144936393805,15,15
2018-05-31T15:05:20,86,0.316271769273,0.053906267332200004,15,15
2018-05-31T15:35:42,84,0.289045005488,0.042231064764,15,15
2018-05-31T16:05:15,73,84.5133970671,159.621473773,15,15
2018-05-31T16:35:19,74,0.319530487805,0.051328713968999996,15,15
2018-05-31T17:05:14,74,0.25111643454,0.0559715877437,15,15
2018-05-31T17:35:21,72,0.27891366906500004,0.058835639180999995,15,15
2018-05-31T18:05:18,69,87.1472821369,236.28453923200001,15,15
2018-05-31T18:35:22,79,0.224848115299,0.0445476718404,15,15
2018-05-31T19:05:27,79,0.260431578947,0.0675168975069,15,15
2018-05-31T19:35:26,71,0.23908560311299998,0.0598910505837,15,15
2018-05-31T20:05:28,67,76.71585508049999,2.73065352582,15,15
2018-05-31T20:35:13,69,0.278398879552,0.061909803921600004,15,15
2018-05-31T21:05:09,74,0.312594097996,0.0584448775056,15,15
2018-05-31T21:35:17,75,0.29389380531,0.0397284292035,15,15
2018-05-31T22:05:10,75,82.8668466258,156.514947574,15,15
2018-05-31T22:35:12,78,0.341362375139,0.305061043285,15,15
2018-05-31T23:05:05,74,0.339606246514,0.28879810373700004,15,15
2018-05-31T23:35:09,72,1.63355321508,0.115499445676,15,15
2018-06-01T00:05:08,71,80.9345831017,80.46103779879999,15,15
2018-06-01T00:35:30,76,0.27587870472,0.0404495060373,15,15
2018-06-01T01:05:39,83,0.33754449972399997,0.0646312880044,15,15
2018-06-01T01:35:18,69,0.30200393479500004,0.0577852726251,15,15
2018-06-01T02:05:17,75,76.8839644247,2.67037798777,15,15
2018-06-01T02:35:17,85,0.326603333333,0.0654516666667,15,15
2018-06-01T03:05:27,85,0.314338121547,0.052355801104999995,15,15
2018-06-01T03:35:02,75,0.28197294250300003,0.0398348365276,15,15
2018-06-01T04:05:08,69,76.6205238095,2.72844684385,15,15
2018-06-01T04:35:04,75,0.302842427617,0.0552249443207,15,15
2018-06-01T05:05:09,71,0.329283102493,0.0577274238227,15,15
2018-06-01T05:35:07,79,0.316137931034,0.0604605116796,15,15
2018-06-01T06:05:24,70,3238.01398844,52.6487809576,17,17
2018-06-01T06:35:09,70,0.31476414565800004,0.512193277311,16,16
2018-06-01T07:05:40,60,1.51179956308,10.6242572365,17,17
2018-06-01T07:35:19,55,0.685013490725,15.7489055649,28,28
2018-06-01T08:05:07,51,87.1926627517,236.67939765100002,22,22
2018-06-01T08:35:09,30,1217.17750555,74.7485266371,22,22
2018-06-01T09:05:09,10,36.799430555600004,28.9916794444,22,22
2018-06-01T09:35:21,8,36.9454260486,28.650857064,22,22
2018-06-01T10:05:22,21,121.54313603599999,266.978028873,23,23
2018-06-01T10:35:20,37,36.6966668521,28.4497525028,23,23
2018-06-01T11:05:31,42,36.2390960795,28.0668255108,23,23
2018-06-01T11:35:20,42,36.6978133035,28.458074902200003,23,23
2018-06-01T12:05:22,50,115.291084351,107.50749889000001,23,23
2018-06-01T12:35:31,41,36.8669800995,28.5776611388,23,23
2018-06-01T13:05:17,46,794.076240202,56.2930039194,21,21
2018-06-01T13:35:15,48,36.785381535,28.542127919899997,21,21
2018-06-01T14:05:20,44,116.20470304700001,108.98966482,21,21
2018-06-01T14:35:25,57,11164.175469799999,133.639511911,20,20
2018-06-01T15:05:29,111,30.499614745,23.6340110865,21,21
2018-06-01T15:35:24,92,29.7602077994,23.0480233983,21,21
2018-06-01T16:05:26,95,108.893756382,27.907827414,23,23
2018-06-01T16:35:33,69,38.0337974543,255.758873271,23,23
2018-06-01T17:05:19,43,36.6242978723,28.4128756999,23,23
2018-06-01T17:35:10,43,36.9954913456,28.6785025126,23,23
2018-06-01T18:05:16,45,115.915971207,108.847718162,23,23
2018-06-01T18:35:11,43,36.623272423399996,28.4148679666,23,23
2018-06-01T19:05:30,45,36.9421671248,28.610829576700002,23,23
2018-06-01T19:35:17,54,36.9718052602,28.66069446,23,23
2018-06-01T20:05:12,45,113.613243454,31.536518663,23,23
2018-06-01T20:35:08,40,37.2108485523,28.8623724944,23,23
2018-06-01T21:05:08,44,36.9207544444,28.600945,23,23
2018-06-01T21:35:13,44,37.2891124654,28.9373944598,23,23
2018-06-01T22:05:19,43,121.01303488399999,187.947716501,24,24
2018-06-01T22:35:03,50,37.068326233200004,28.7533979821,24,24
2018-06-01T23:05:04,42,36.9852037757,28.6540638534,24,24
2018-06-01T23:35:04,45,37.114251111099996,28.9136844444,24,24
2018-06-02T00:05:18,46,121.8568914,187.442325799,24,24
2018-06-02T00:35:11,43,37.2593011712,28.825572783,24,24
2018-06-02T01:05:17,41,37.386944629,28.919721483900002,24,24
2018-06-02T01:35:02,42,37.1336179272,28.7504212885,24,24
2018-06-02T02:05:05,45,116.26037604,107.728478647,24,24
2018-06-02T02:35:03,44,36.9071562848,28.5934543938,24,24
2018-06-02T03:05:05,45,36.8763335183,28.5641043285,24,24
2018-06-02T03:35:09,40,36.9469905765,28.613635809300003,24,24
2018-06-02T04:05:04,44,115.09059888600001,32.0040523677,24,24
2018-06-02T04:35:04,46,36.9616333333,28.61788,24,24
2018-06-02T05:05:05,52,36.987740699599996,28.6508672959,24,24
2018-06-02T05:35:09,51,36.900877494499994,28.5868830377,24,24
2018-06-02T06:05:04,47,121.651257939,187.597422841,24,24
2018-06-02T06:35:04,46,36.9554780434,28.629770428,24,24
2018-06-02T07:05:25,41,36.965267435499996,28.630289401400002,25,25
2018-06-02T07:35:20,41,36.902510306399996,28.6056228412,25,25
2018-06-02T08:05:16,44,45.085277839599996,259.84912138100003,25,25
2018-06-02T08:35:00,41,45.63617712999999,28.7484445067,25,25
2018-06-02T09:05:00,49,37.0207511111,28.6640166667,25,25
2018-06-02T09:35:06,47,36.9384629014,28.6146400886,25,25
2018-06-02T10:05:00,45,116.83499052399999,182.479172798,25,25
2018-06-02T10:35:01,49,37.0464997224,28.6169367018,25,25
2018-06-02T11:05:02,48,37.005444752900004,28.582702387599998,25,25
2018-06-02T11:35:06,50,37.0089129712,28.610363636400002,25,25
2018-06-02T12:05:07,50,114.87118323199999,32.139699611299996,25,25
2018-06-02T12:35:14,51,36.955346984,28.5689225235,25,25
2018-06-02T13:05:06,41,38.2827243304,28.6876635045,25,25
2018-06-02T13:35:03,42,37.059316638800006,28.644034501900002,25,25
2018-06-02T14:05:12,51,124.134269762,338.385792703,25,25
2018-06-02T14:35:04,45,36.7571958705,28.4371450893,25,25
2018-06-02T15:05:07,43,37.0503266778,28.6433460899,25,25
2018-06-02T15:35:12,44,36.972555124699994,28.5997855956,25,25
2018-06-02T16:05:07,39,116.63866406700001,108.12004178299999,25,25
2018-06-02T16:35:01,48,37.0193026756,28.6349024526,25,25
2018-06-02T17:04:59,49,36.966810900999995,28.5736868743,25,25
2018-06-02T17:35:04,38,36.9591263158,28.5859218837,25,25
2018-06-02T18:05:00,50,124.376834633,340.524458241,25,25
2018-06-02T18:35:01,43,36.790152137700005,28.5190238756,25,25
2018-06-02T19:05:00,41,36.9084697054,28.586551417499997,25,25
2018-06-02T19:35:05,47,37.188789473700005,28.854599446,25,25
2018-06-02T20:05:00,43,120.977438685,187.022307135,25,25
2018-06-02T20:35:00,48,36.9273338889,28.622841666699998,25,25
2018-06-02T21:05:00,46,36.9837622222,28.613,25,25
2018-06-02T21:34:59,45,36.9072873819,28.5640227904,25,25
2018-06-02T22:04:59,43,118.221727778,184.484792778,25,25
2018-06-02T22:35:01,48,37.0115044395,28.6676559378,25,25
2018-06-02T23:05:02,46,36.8769883398,28.5258212104,25,25
2018-06-02T23:34:49,41,37.2053872412,28.7233262451,25,25
2018-06-03T00:05:00,43,124.13816178900001,337.403460519,25,25
2018-06-03T00:35:30,46,37.676894535500004,29.0669502732,25,25
2018-06-03T01:05:07,42,37.4442470456,28.898298255500002,25,25
2018-06-03T01:35:03,45,37.2616169265,28.8209582405,26,26
2018-06-03T02:05:05,41,124.206280244,265.713281909,26,26
2018-06-03T02:35:02,47,36.907776293800005,28.5993544797,26,26
2018-06-03T03:05:07,45,36.8794504155,28.6139174515,26,26
2018-06-03T03:35:00,41,36.886687674300006,28.6149503625,26,26
2018-06-03T04:05:15,46,42.6243911846,181.683468871,26,26
2018-06-03T04:35:11,45,36.9874320713,28.7005835189,26,26
2018-06-03T05:05:15,48,37.117058758300004,28.7517882483,26,26
2018-06-03T05:35:09,52,37.049550724599996,28.716426978799998,26,26
2018-06-03T06:05:12,48,113.491418747,31.3193189129,26,26
2018-06-03T06:35:10,54,37.0720294772,28.713393770899998,26,26
2018-06-03T07:05:20,45,37.12925138120001,28.7677486188,26,26
2018-06-03T07:35:26,39,36.9627187154,28.6808089701,26,26
2018-06-03T08:05:13,42,114.124119754,31.5414801343,26,26
2018-06-03T08:35:11,49,37.065772525,28.718447719700002,26,26
2018-06-03T09:05:15,48,37.0774897393,28.7353300055,26,26
2018-06-03T09:35:09,47,36.737423870600004,28.4963848299,26,26
2018-06-03T10:05:13,44,115.424681264,107.71488359199999,26,26
2018-06-03T10:35:10,45,37.1109916528,28.746920422899997,26,26
2018-06-03T11:05:18,46,37.0692223451,28.7245619469,26,26
2018-06-03T11:35:16,50,37.055259733,28.735004449399998,26,26
2018-06-03T12:05:13,54,122.73645798599999,264.137350028,26,26
2018-06-03T12:35:14,46,36.9971660189,28.7080338701,26,26
2018-06-03T13:05:13,42,37.0366920511,28.7349282935,26,26
2018-06-03T13:35:08,48,37.0312473538,28.733080222799998,26,26
2018-06-03T14:05:14,45,119.993025471,186.288497785,26,26
2018-06-03T14:35:12,50,37.147360956600004,28.734232480499998,26,26
2018-06-03T15:05:14,41,37.152860710300004,28.7385355161,26,26
2018-06-03T15:35:11,47,37.119052309400004,28.720702281599998,26,26
2018-06-03T16:05:14,45,121.68352190799999,260.384643927,27,27
2018-06-03T16:35:11,45,37.0361057318,28.7388619922,27,27
2018-06-03T17:05:19,44,37.0575293142,28.6938196903,27,27
2018-06-03T17:35:17,49,37.1346590656,28.727832591800002,27,27
2018-06-03T18:05:11,43,42.6351415831,183.52256688999998,27,27
2018-06-03T18:35:13,41,37.002500554899996,28.7301681465,27,27
2018-06-03T19:05:37,82,11047.1956771,199.732124452,30,30
2018-06-03T19:35:23,163,31.809093505,24.537616461400003,30,30
2018-06-03T20:35:11,58,-11945.3536831,-4498.67355518,15,15
2018-06-03T21:05:27,156,0.388957048458,0.118525330396,17,17
2018-06-03T21:35:22,109,0.86804178273,11.911441225599999,16,16
2018-06-03T22:05:09,114,81.30357974260001,81.2753379966,16,16
2018-06-03T22:35:06,65,8.506703394550001,243.53019866399998,16,16
2018-06-03T23:05:06,50,0.352745969983,0.0525708727071,15,15
2018-06-03T23:35:06,52,0.34831555555599997,0.059997222222200004,16,16
2018-06-04T00:05:10,49,84.86359035480001,159.11030931300002,16,16
2018-06-04T00:35:06,49,0.323419821826,0.0432433184855,16,16
2018-06-04T01:05:30,47,0.296591008772,0.053897478070200004,16,16
2018-06-04T01:35:11,51,0.268696799551,0.0700544637844,16,16
2018-06-04T02:05:11,46,78.1991177778,3.5233711111100003,16,16
2018-06-04T02:35:11,53,0.268076111111,0.061843888888899995,16,16
2018-06-04T03:05:06,45,0.290022284123,0.0643298050139,16,16
2018-06-04T03:35:05,50,0.266311284047,0.0477431906615,16,16
2018-06-04T04:05:06,52,78.23829927819999,3.7568611882300003,16,16
2018-06-04T04:35:05,51,0.34633518621500003,0.06621178432460001,16,16
2018-06-04T05:05:06,47,0.348715158245,0.055831760133300004,16,16
2018-06-04T05:35:08,52,0.317906770255,0.0516048834628,16,16
2018-06-04T06:05:16,47,4.2640846238900005,77.6005254425,16,16
2018-06-04T06:35:10,53,0.30405128205099996,0.0413372352285,16,16
2018-06-04T07:05:33,54,0.359107515085,0.0649978058146,16,16
2018-06-04T07:36:41,57,0.31529496788,0.042767130621,16,16
2018-06-04T08:05:18,56,87.66814094349999,164.306329062,16,16
2018-06-04T08:35:10,57,0.367737165179,1.03986160714,17,17
2018-06-04T09:05:05,53,0.754946518106,15.4510818942,18,18
2018-06-04T09:35:08,44,4.0555213533000005,104.015744315,18,18
2018-06-04T10:05:14,49,83.44266057589999,194.669761351,18,18
2018-06-04T10:35:38,47,0.359683662281,0.049755482456099995,18,18
2018-06-04T11:05:20,54,0.29917957351299995,0.054484848484799994,18,18
2018-06-04T11:35:19,52,0.461195664258,0.0591345191773,18,18
2018-06-04T12:05:21,50,86.74788401779999,232.73826193099998,18,18
2018-06-04T12:35:12,48,0.47492573980999997,0.038774986041299996,18,18
2018-06-04T13:05:16,50,0.460990576497,0.048847560975599995,18,18
2018-06-04T13:35:22,48,0.475477851606,0.043446843853799995,18,18
2018-06-04T14:05:26,48,84.94490798230001,159.038174058,18,18
2018-06-04T14:35:11,51,0.532117086835,0.0695949579832,18,18
2018-06-04T15:05:52,47,0.49732265073299997,0.0522922324823,18,18
2018-06-04T15:35:29,46,0.470244794598,0.0405993247046,18,18
2018-06-04T16:05:29,54,77.35875,3.07882833333,18,18
2018-06-04T16:35:15,44,0.5212900335949999,0.31431746920500003,18,18
2018-06-04T17:05:38,56,0.485389681668,0.06702963776069999,18,18
2018-06-04T17:35:11,50,0.532996051889,0.06761816130850001,18,18
2018-06-04T18:05:08,57,83.0791307735,156.064690595,18,18
2018-06-04T18:35:06,61,0.47736429366,0.0400906562848,18,18
2018-06-04T19:05:08,57,0.599723085461,0.0553312985572,18,18
2018-06-04T19:35:12,57,0.557583702882,0.0604063192905,18,18
2018-06-04T20:05:13,48,77.0637784564,2.68106996113,18,18
2018-06-04T20:35:19,55,0.5993704318940001,0.0656650055371,18,18
2018-06-04T21:05:15,53,0.60759298441,0.0566982182628,18,18
2018-06-04T21:35:11,56,0.571033964365,0.039132516703800004,18,18
2018-06-04T22:05:06,47,87.6689192201,310.92308412299997,18,18
2018-06-04T22:35:10,45,0.5600509977829999,0.062191241685100006,18,18
2018-06-04T23:05:09,53,0.573923846581,0.0622534741523,18,18
2018-06-04T23:35:12,47,0.8354631170269999,0.0693793677205,18,18
2018-06-05T00:05:16,46,78.3372034368,3.5550620842600003,18,18
2018-06-05T00:35:12,56,0.558010579065,0.0382021158129,18,18
2018-06-05T01:05:11,60,0.521425236242,0.0580850472485,18,18
2018-06-05T01:35:23,54,0.602347130243,0.061011589404,18,18
2018-06-05T02:05:20,57,79.94195770729999,79.4342014469,18,18
2018-06-05T02:35:23,50,0.547145867998,0.0636400443705,18,18
2018-06-05T03:05:23,59,0.46841777777800003,0.0532272222222,18,18
2018-06-05T03:35:10,62,0.570764969222,0.0389031897034,18,18
2018-06-05T04:05:12,54,79.9266753607,79.20808379580001,18,18
2018-06-05T04:35:08,55,0.322310690423,0.0610178173719,18,18
2018-06-05T05:05:18,49,0.328945303867,0.0523049723757,18,18
2018-06-05T05:35:08,47,0.31021229050300003,0.0595229050279,18,18
2018-06-05T06:05:14,56,84.28525249169999,158.00945570300001,18,18
2018-06-05T06:35:15,51,0.34282121043900005,0.0384019988895,18,18
2018-06-05T07:05:33,48,0.368528052805,0.0597205720572,18,18
2018-06-05T07:35:21,55,0.340399888143,0.0442348993289,18,18
2018-06-05T08:05:15,53,0.480327759197,0.104576923077,18,18
2018-06-05T08:35:11,49,0.371633073497,0.0575812917595,18,18
2018-06-05T09:05:09,54,0.412756952169,0.0551852057842,18,18
2018-06-05T09:35:20,59,0.330067918277,0.051928216454999995,18,18
2018-06-05T10:05:11,55,78.7246487996,3.8737225014,18,18
2018-06-05T10:35:13,51,0.347376803552,0.048879023307399995,18,18
2018-06-05T11:05:30,46,0.427166208035,0.0653423225096,18,18
2018-06-05T11:35:13,54,0.474609646663,0.0568749298934,18,18
2018-06-05T12:05:15,61,79.6173829079,79.2374700333,18,18
2018-06-05T12:35:23,53,0.405297013274,0.0463600663717,18,18
2018-06-05T13:05:18,54,10079.7249916,107.410110306,20,20
2018-06-05T13:35:36,153,1084.81242354,72.8688129813,20,20
2018-06-05T14:05:24,103,77.49457662190001,2.78439205817,20,20
2018-06-05T14:35:30,93,7.9562192691,300.995857143,22,22
2018-06-05T15:05:08,64,7.065795275589999,245.638320585,22,22
2018-06-05T15:35:06,55,1.6538264738600001,0.926660177976,22,22
2018-06-05T16:05:08,48,78.1633562708,3.58460654828,22,22
2018-06-05T16:35:10,55,0.277052719201,0.06415316315210001,22,22
2018-06-05T17:05:04,54,0.330146042363,0.0700457079153,22,22
2018-06-05T17:35:02,53,0.263996106785,0.0544766407119,22,22
2018-06-05T18:05:03,62,79.5942692948,79.2031549139,22,22
2018-06-05T18:35:03,60,0.265809444444,0.044568888888899996,22,22
2018-06-05T19:05:10,53,0.290193137797,0.0600636413946,22,22
2018-06-05T19:35:02,55,0.293116629464,0.0620145089286,22,22
2018-06-05T20:05:09,49,78.8938179303,78.8877742114,22,22
2018-06-05T20:35:11,48,8.31049778024,0.27425360710299995,22,22
2018-06-05T21:05:00,61,0.38780268306300003,0.055648406931200003,22,22
2018-06-05T21:35:06,49,0.32483776301199996,0.0391445182724,22,22
2018-06-05T22:05:13,52,90.0784720531,312.60321693400005,21,21
2018-06-05T22:35:07,48,0.34477090300999996,0.058408584169500004,21,21
2018-06-05T23:05:10,64,0.381299500832,0.270600110926,21,21
2018-06-05T23:35:01,54,0.6346415410390001,0.221923506421,21,21
2018-06-06T00:05:03,54,86.2247874584,234.15345616,21,21
2018-06-06T00:35:02,48,0.33985936631499997,0.0447426347971,21,21
2018-06-06T01:05:01,52,0.353736520289,0.0550355753196,21,21
2018-06-06T01:35:20,49,0.34095162177,0.0627888949973,21,21
2018-06-06T02:05:02,56,85.1300875421,160.952530864,21,21
2018-06-06T02:35:15,62,0.399337562052,0.0682437948152,21,21
2018-06-06T03:05:12,64,0.361816360601,0.0551758486366,21,21
2018-06-06T03:35:06,52,0.299638594534,0.0434439486893,21,21
2018-06-06T04:05:05,61,84.7625886604,232.378013897,21,21
2018-06-06T04:34:55,62,0.35535195530700003,0.0638860335196,21,21
2018-06-06T05:05:04,55,0.350649530127,0.0585577667219,21,21
2018-06-06T05:35:00,51,0.332445434298,0.0551993318486,21,21
2018-06-06T06:05:05,49,81.984068144,156.869669806,21,21
2018-06-06T06:35:11,56,0.29593687707599997,0.044478959025499996,21,21
2018-06-06T07:05:11,55,0.354198888889,0.0607211111111,21,21
2018-06-06T07:35:18,49,0.288162147205,0.0447919203099,21,21
2018-06-06T08:05:07,52,88.9198216881,237.364100615,21,21
2018-06-06T08:35:10,56,0.35769661675,0.0581469772601,21,21
2018-06-06T09:04:55,56,0.31792717086800004,0.0589473389356,21,21
2018-06-06T09:35:04,54,0.313735212825,0.0443676064124,21,21
2018-06-06T10:05:01,55,82.2033672788,81.44745854199999,21,21
2018-06-06T10:35:05,50,0.24901552106400002,0.046577050997800004,21,21
2018-06-06T11:05:12,49,0.253358605423,0.0521383508578,21,21
2018-06-06T11:35:10,55,0.31759566184599997,0.0678281423804,21,21
2018-06-06T12:05:07,54,0.404876460768,0.101004451864,21,21
2018-06-06T12:35:04,46,0.292973288815,0.041568725653900004,21,21
2018-06-06T13:05:08,57,0.251206208426,0.0525149667406,21,21
2018-06-06T13:35:21,57,0.24899172642,0.0538196359625,21,21
2018-06-06T14:05:14,55,77.08989180149999,2.93594199665,21,21
2018-06-06T14:35:13,54,0.281773763202,0.0685380767093,21,21
2018-06-06T15:05:07,52,0.290667781494,0.0585373467113,21,21
2018-06-06T15:35:09,51,0.236647613762,0.0460887902331,21,21
2018-06-06T16:05:10,62,82.6544630761,157.044362021,21,21
2018-06-06T16:35:08,56,0.25179866518399996,0.0720978865406,21,21
2018-06-06T17:05:12,59,0.249097006652,0.0555654101996,21,21
2018-06-06T17:35:13,55,0.237742365353,0.0606785119378,21,21
2018-06-06T18:05:04,53,78.57506700169999,3.9201513121200002,21,21
2018-06-06T18:35:00,50,0.20763808463300001,0.041121937639199996,21,21
2018-06-06T19:05:15,58,0.241343250689,0.049639669421500006,21,21
2018-06-06T19:35:11,59,0.276008351893,0.07464810690420001,21,21
2018-06-06T20:05:09,58,78.48977864289999,3.8223804226900002,21,21
2018-06-06T20:35:12,52,0.27855463117,0.069824181919,21,21
2018-06-06T21:05:08,54,0.268179287305,0.195569042316,21,21
2018-06-06T21:35:07,64,0.207606229143,0.040443826473900005,21,21
2018-06-06T22:05:09,59,85.0894139845,234.70771143200002,21,21
2018-06-06T22:35:06,46,0.252158597663,0.0694156928214,21,21
2018-06-06T23:05:09,51,0.253895671476,0.0531004439512,21,21
2018-06-06T23:35:08,55,0.238283490828,0.0587109505281,21,21
2018-06-07T00:05:08,57,79.8243711111,80.7420077778,21,21
2018-06-07T00:35:07,55,0.22982212340199998,0.0403135075042,21,21
2018-06-07T01:05:40,49,0.244235679214,0.0513502454992,21,21
2018-06-07T01:35:25,47,0.260756862745,0.0693148459384,21,21
2018-06-07T02:05:26,50,79.756285397,80.6615441421,21,21
2018-06-07T02:35:13,60,0.26470677112499996,0.0641762730834,21,21
2018-06-07T03:05:08,52,0.257051810585,0.0615938718663,21,21
2018-06-07T03:35:10,51,0.208369034406,0.041811875693700006,21,21
2018-06-07T04:05:13,54,84.93524459230001,159.164665557,21,21
2018-06-07T04:35:06,57,0.255029001673,0.0695588399331,21,21
2018-06-07T05:05:13,59,0.498573879358,0.0640132816823,21,21
2018-06-07T05:35:10,49,0.279265442404,0.0655392320534,21,21
2018-06-07T06:05:13,55,78.9747981143,79.23435662780001,21,21
2018-06-07T06:35:20,52,0.225567238517,0.0433951300498,21,21
2018-06-07T07:05:26,55,0.294234772979,0.0646057585825,21,21
2018-06-07T07:35:28,53,0.239977247503,0.0465188679245,21,21
2018-06-07T08:05:18,55,81.679149162,81.9997011173,21,21
2018-06-07T08:35:08,58,0.28971452513999996,0.059725139664799996,21,21
2018-06-07T09:05:19,50,0.27678354500299995,0.0528636112645,21,21
2018-06-07T09:35:29,54,0.245214917127,0.0407359116022,21,21
2018-06-07T10:05:11,53,85.2997648709,235.931587542,21,21
2018-06-07T10:35:14,61,0.20599001663900002,0.045563505269,21,21
2018-06-07T11:05:25,56,0.24005742683599998,0.059958034235200006,21,21
2018-06-07T11:35:13,53,0.26062751677900003,0.0662421700224,21,21
2018-06-07T12:05:21,52,84.4968368363,157.436227876,21,21
2018-06-07T12:35:25,48,0.205962305987,0.0429140798226,21,21
2018-06-07T13:05:21,57,0.218198218263,0.0516397550111,21,21
2018-06-07T13:35:12,52,0.232743718593,0.054236739251800004,21,21
2018-06-07T14:05:16,55,78.03841209100001,3.8574248474800004,21,21
2018-06-07T14:35:19,53,0.270671658347,0.0727348863006,21,21
2018-06-07T15:05:22,58,0.209741541875,0.055473100388200004,21,21
2018-06-07T15:35:10,64,0.18996196868,0.044302013422800005,21,21
2018-06-07T16:05:13,55,78.8971575153,79.11281031610001,21,21
2018-06-07T16:35:22,52,0.225638474295,0.062059701492499994,21,21
2018-06-07T17:05:20,49,0.216829810901,0.0554532814238,21,21
2018-06-07T17:35:11,53,0.22237074260200002,0.06275432719150001,21,21
2018-06-07T18:05:14,53,76.6337182474,2.73632667776,21,21
2018-06-07T18:35:11,49,0.186756816917,0.0414869226489,21,21
2018-06-07T19:05:13,55,0.233156492786,0.0590743618202,21,21
2018-06-07T19:35:10,55,0.225946021146,0.06299443516969999,21,21
2018-06-07T20:05:19,51,78.06702377,3.73708015478,21,21
2018-06-07T20:35:13,57,0.28499944258599996,0.0877062430323,21,21
2018-06-07T21:05:12,51,0.242024458032,0.0723857698722,21,21
2018-06-07T21:35:14,52,0.20532241953400002,0.043011098779100004,21,21
2018-06-07T22:05:12,49,77.0331334816,3.1503754171300002,21,21
2018-06-07T22:35:05,51,0.25961684327900003,0.27663692136100004,21,21
2018-06-07T23:05:06,55,0.23563131593599998,0.0749789006108,21,21
2018-06-07T23:35:06,49,0.24999222222200002,0.08178111111110001,21,21
2018-06-08T00:04:59,49,84.07560680419999,159.34411767999998,21,21
2018-06-08T00:35:11,54,0.189826710817,0.0412030905077,21,21
